Region,City,A. Uniques of First Scribe Created,B. Total Events of Scribe Created,c. EHR,Geocodio Latitude,Geocodio Longitude,Geocodio Accuracy Score,Geocodio Accuracy Type,Geocodio Address Line 1,Geocodio Address Line 2,Geocodio Address Line 3,Geocodio House Number,Geocodio Street,Geocodio Unit Type,Geocodio Unit Number,Geocodio City,Geocodio State,Geocodio County,Geocodio Postal Code,Geocodio Country,Geocodio Source,Census Year,State FIPS,County FIPS,Place Name,Place FIPS,Census Tract Code,Census Block Code,Census Block Group,Full FIPS (block),Full FIPS (tract),Metro/Micro Statistical Area Name,Metro/Micro Statistical Area Code,Metro/Micro Statistical Area Type,Combined Statistical Area Name,Combined Statistical Area Code,Metropolitan Division Area Name,Metropolitan Division Area Code,County Subdivision Name,County Subdivision FIPS,County Subdivision Class Code,County Subdivision Class Description,ZIP+4 Range Start,ZIP+4 Range End (or blank if no range),ZIP 9 Range Start,ZIP 9 Range End (or blank if no range),Record Type Code,Record Type Description,Residential Indicator,Carrier Route ID,Carrier Route Description,Building or Firm Name,Government Building Code,Government Building Description,Facility Code,Facility Description,City Delivery?,Valid delivery area?,Exact Match?
Alabama,Harvest,0,3,eClinicalWorks,34.829768,-86.703349,1,place,,,"Harvest, AL 35749",,,,,Harvest,AL,Madison County,35749,US,TIGER/Line® dataset from the US Census Bureau,2024,1,1089,,,10504,5004,5,1.09E+13,1089010504,"Huntsville, AL",26620,metropolitan,"Huntsville-Decatur-Albertville, AL-TN",290,,,Huntsville,91674,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Alabama,Helena,0,12,undefined,33.266341,-86.901975,1,place,,,"Helena, AL 35080",,,,,Helena,AL,Shelby County,35080,US,TIGER/Line® dataset from the US Census Bureau,2024,1,1117,Helena,134024,30336,3009,3,1.12E+13,1117030336,"Birmingham, AL",13820,metropolitan,"Birmingham-Cullman-Talladega, AL",142,,,Alabaster-Helena,90036,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Alabama,Henagar,0,634,eClinicalWorks,34.600393,-85.730615,1,place,,,"Henagar, AL 35978",,,,,Henagar,AL,Dekalb County,35978,US,TIGER/Line® dataset from the US Census Bureau,2024,1,1049,Henagar,134096,960200,2055,2,1.05E+13,1049960200,"Fort Payne, AL",22840,micropolitan,"Huntsville-Decatur-Albertville, AL-TN",290,,,Henagar,91611,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Alabama,Hoover,0,132,Other,33.405387,-86.811378,1,place,,,"Hoover, AL 35236",,,,,Hoover,AL,Jefferson County,35236,US,TIGER/Line® dataset from the US Census Bureau,2024,1,1073,Hoover,135896,14409,2022,2,1.07E+13,1073014409,"Birmingham, AL",13820,metropolitan,"Birmingham-Cullman-Talladega, AL",142,,,Hoover,91656,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Alabama,Huntsville,13,2143,Athena,34.718428,-86.556439,1,place,,,"Huntsville, AL 35801",,,,,Huntsville,AL,Madison County,35801,US,TIGER/Line® dataset from the US Census Bureau,2024,1,1089,Huntsville,137000,1901,3003,3,1.09E+13,1089001901,"Huntsville, AL",26620,metropolitan,"Huntsville-Decatur-Albertville, AL-TN",290,,,Huntsville,91674,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Alabama,Jack,1,53,undefined,31.565157,-85.970956,1,place,,,"Jack, AL 36346",,,,,Jack,AL,Coffee County,36346,US,TIGER/Line® dataset from the US Census Bureau,2024,1,1031,,,10100,2058,2,1.03E+13,1031010100,"Enterprise, AL",21460,micropolitan,"Dothan-Enterprise-Ozark, AL",222,,,Jack,91719,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Alabama,Jasper,1,1804,Other,33.796234,-87.316923,1,place,,,"Jasper, AL 35501",,,,,Jasper,AL,Walker County,35501,US,TIGER/Line® dataset from the US Census Bureau,2024,1,1127,,,20100,4021,4,1.13E+13,1127020100,"Birmingham, AL",13820,metropolitan,"Birmingham-Cullman-Talladega, AL",142,,,Jasper,91755,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Alabama,Jemison,0,54,undefined,32.970056,-86.734146,1,place,,,"Jemison, AL 35085",,,,,Jemison,AL,Chilton County,35085,US,TIGER/Line® dataset from the US Census Bureau,2024,1,1021,Jemison,138608,60403,1058,1,1.02E+13,1021060403,"Birmingham, AL",13820,metropolitan,"Birmingham-Cullman-Talladega, AL",142,,,Jemison,91764,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Alabama,Leeds,1,88,Other,33.51828,-86.584472,1,place,,,"Leeds, AL 35094",,,,,Leeds,AL,Jefferson County,35094,US,TIGER/Line® dataset from the US Census Bureau,2024,1,1073,Leeds,141968,12704,2032,2,1.07E+13,1073012704,"Birmingham, AL",13820,metropolitan,"Birmingham-Cullman-Talladega, AL",142,,,Leeds,91845,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Alabama,Lineville,0,27,eClinicalWorks,33.340127,-85.789238,1,place,,,"Lineville, AL 36266",,,,,Lineville,AL,Clay County,36266,US,TIGER/Line® dataset from the US Census Bureau,2024,1,1027,,,958900,4001,4,1.03E+13,1027958900,,,,,,,,Lineville,91899,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Alabama,Madison,9,1714,Other,34.643795,-86.818118,1,place,,,"Madison, AL 35756",,,,,Madison,AL,Limestone County,35756,US,TIGER/Line® dataset from the US Census Bureau,2024,1,1083,,,21203,2102,2,1.08E+13,1083021203,"Huntsville, AL",26620,metropolitan,"Huntsville-Decatur-Albertville, AL-TN",290,,,Mooresville,92232,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Alabama,Marion,0,29,Practice Fusion,32.608995,-87.350401,1,place,,,"Marion, AL 36756",,,,,Marion,AL,Perry County,36756,US,TIGER/Line® dataset from the US Census Bureau,2024,1,1105,,,687002,1035,1,1.11E+13,1105687002,,,,,,,,Marion,92115,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Alabama,McCalla,0,3,eClinicalWorks,33.299704,-87.048881,1,place,,,"McCalla, AL 35111",,,,,McCalla,AL,Jefferson County,35111,US,TIGER/Line® dataset from the US Census Bureau,2024,1,1073,McCalla,145040,14104,1019,1,1.07E+13,1073014104,"Birmingham, AL",13820,metropolitan,"Birmingham-Cullman-Talladega, AL",142,,,Birmingham,90324,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Alabama,Meridianville,1,7,Cerner,34.85148,-86.57222,1,place,,,"Meridianville, AL 35759",,,,,Meridianville,AL,Madison County,35759,US,TIGER/Line® dataset from the US Census Bureau,2024,1,1089,Meridianville,148112,10704,2011,2,1.09E+13,1089010704,"Huntsville, AL",26620,metropolitan,"Huntsville-Decatur-Albertville, AL-TN",290,,,Huntsville,91674,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Alabama,Mobile,15,6815,Athena,30.701142,-88.103184,1,place,,,"Mobile, AL 36601",,,,,Mobile,AL,Mobile County,36601,US,TIGER/Line® dataset from the US Census Bureau,2024,1,1097,Mobile,150000,2600,2019,2,1.10E+13,1097002600,"Mobile, AL",33660,metropolitan,"Mobile-Daphne-Fairhope, AL",380,,,Mobile,92187,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Alabama,Monroeville,3,2394,eClinicalWorks,31.56713,-87.314222,1,place,,,"Monroeville, AL 36460",,,,,Monroeville,AL,Monroe County,36460,US,TIGER/Line® dataset from the US Census Bureau,2024,1,1099,,,75800,1015,1,1.10E+13,1099075800,,,,,,,,Peterman,92520,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Alabama,Montevallo,2,236,eClinicalWorks,33.136658,-86.883586,1,place,,,"Montevallo, AL 35115",,,,,Montevallo,AL,Shelby County,35115,US,TIGER/Line® dataset from the US Census Bureau,2024,1,1117,,,30408,1040,1,1.12E+13,1117030408,"Birmingham, AL",13820,metropolitan,"Birmingham-Cullman-Talladega, AL",142,,,Montevallo,92205,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Alabama,Montgomery,15,1822,Cerner,32.356988,-86.257817,1,place,,,"Montgomery, AL 36101",,,,,Montgomery,AL,Montgomery County,36101,US,TIGER/Line® dataset from the US Census Bureau,2024,1,1101,Montgomery,151000,3301,2012,2,1.10E+13,1101003301,"Montgomery, AL",33860,metropolitan,"Montgomery-Selma, AL",388,,,Montgomery,92214,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Alabama,Moody,0,33,Greenway,33.603543,-86.466833,1,place,,,"Moody, AL 35004",,,,,Moody,AL,St. Clair County,35004,US,TIGER/Line® dataset from the US Census Bureau,2024,1,1115,Moody,151096,40110,2000,2,1.12E+13,1115040110,"Birmingham, AL",13820,metropolitan,"Birmingham-Cullman-Talladega, AL",142,,,Moody,92223,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Alabama,Moundville,2,1572,Athena,32.910756,-87.593514,1,place,,,"Moundville, AL 35474",,,,,Moundville,AL,Hale County,35474,US,TIGER/Line® dataset from the US Census Bureau,2024,1,1065,,,40000,1095,1,1.07E+13,1065040000,"Tuscaloosa, AL",46220,metropolitan,,,,,Moundville,92259,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Alabama,Muscle Shoals,2,1264,None,34.768526,-87.562802,1,place,,,"Muscle Shoals, AL 35661",,,,,Muscle Shoals,AL,Colbert County,35661,US,TIGER/Line® dataset from the US Census Bureau,2024,1,1033,,,20801,1006,1,1.03E+13,1033020801,"Florence-Muscle Shoals, AL",22520,metropolitan,"Florence-Muscle Shoals-Russellville, AL",250,,,Leighton,91863,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Alabama,New Hope,1,144,Other,34.56112,-86.385064,1,place,,,"New Hope, AL 35760",,,,,New Hope,AL,Madison County,35760,US,TIGER/Line® dataset from the US Census Bureau,2024,1,1089,,,11400,1005,1,1.09E+13,1089011400,"Huntsville, AL",26620,metropolitan,"Huntsville-Decatur-Albertville, AL-TN",290,,,New Hope,92349,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Alabama,Newton,0,3,Other,31.33517,-85.60521,1,place,,,"Newton, AL 36352",,,,,Newton,AL,Dale County,36352,US,TIGER/Line® dataset from the US Census Bureau,2024,1,1045,Newton,154480,21300,1032,1,1.05E+13,1045021300,"Ozark, AL",37120,micropolitan,"Dothan-Enterprise-Ozark, AL",222,,,Newton-Midland City,92376,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Alabama,Northport,1,909,Athena,33.270519,-87.581612,1,place,,,"Northport, AL 35473",,,,,Northport,AL,Tuscaloosa County,35473,US,TIGER/Line® dataset from the US Census Bureau,2024,1,1125,,,10206,2022,2,1.13E+13,1125010206,"Tuscaloosa, AL",46220,metropolitan,,,,,Northport,92389,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Alabama,Notasulga,0,78,Practice Fusion,32.536635,-85.697354,1,place,,,"Notasulga, AL 36866",,,,,Notasulga,AL,Macon County,36866,US,TIGER/Line® dataset from the US Census Bureau,2024,1,1087,Notasulga,155440,231500,3026,3,1.09E+13,1087231500,"Auburn-Opelika, AL",12220,metropolitan,"Columbus-Auburn-Opelika, GA-AL",194,,,Notasulga,92403,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Alabama,Odenville,0,194,Other,33.657096,-86.38336,1,place,,,"Odenville, AL 35120",,,,,Odenville,AL,St. Clair County,35120,US,TIGER/Line® dataset from the US Census Bureau,2024,1,1115,,,40508,1014,1,1.12E+13,1115040508,"Birmingham, AL",13820,metropolitan,"Birmingham-Cullman-Talladega, AL",142,,,Springville,92988,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Alabama,Ohatchee,0,1,eClinicalWorks,33.78343,-86.00247,1,place,,,"Ohatchee, AL 36271",,,,,Ohatchee,AL,Calhoun County,36271,US,TIGER/Line® dataset from the US Census Bureau,2024,1,1015,Ohatchee,156472,2600,3029,3,1.02E+13,1015002600,"Anniston-Oxford, AL",11500,metropolitan,,,,,Ohatchee,92430,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Alabama,Oneonta,0,1,SimplePractice,33.94815,-86.47276,1,place,,,"Oneonta, AL 35121",,,,,Oneonta,AL,Blount County,35121,US,TIGER/Line® dataset from the US Census Bureau,2024,1,1009,Oneonta,157000,50104,2042,2,1.01E+13,1009050104,"Birmingham, AL",13820,metropolitan,"Birmingham-Cullman-Talladega, AL",142,,,Oneonta,92439,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Alabama,Opelika,5,6673,DrChrono,32.694763,-85.395626,1,place,,,"Opelika, AL 36801",,,,,Opelika,AL,Lee County,36801,US,TIGER/Line® dataset from the US Census Bureau,2024,1,1081,Opelika,157048,41200,4023,4,1.08E+13,1081041200,"Auburn-Opelika, AL",12220,metropolitan,"Columbus-Auburn-Opelika, GA-AL",194,,,Auburn-Opelika,90162,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Alabama,Orange Beach,0,1,Tebra,30.281046,-87.581457,1,place,,,"Orange Beach, AL 36561",,,,,Orange Beach,AL,Baldwin County,36561,US,TIGER/Line® dataset from the US Census Bureau,2024,1,1003,Orange Beach,157144,11417,1000,1,1.00E+13,1003011417,"Daphne-Fairhope-Foley, AL",19300,metropolitan,"Mobile-Daphne-Fairhope, AL",380,,,Foley,91152,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Alabama,Owens Cross Roads,1,160,Motivity,34.58815,-86.45888,1,place,,,"Owens Cross Roads, AL 35763",,,,,Owens Cross Roads,AL,Madison County,35763,US,TIGER/Line® dataset from the US Census Bureau,2024,1,1089,Owens Cross Roads,157504,11301,2044,2,1.09E+13,1089011301,"Huntsville, AL",26620,metropolitan,"Huntsville-Decatur-Albertville, AL-TN",290,,,New Hope,92349,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Alabama,Oxford,1,287,Other,33.614271,-85.834965,1,place,,,"Oxford, AL 36203",,,,,Oxford,AL,Calhoun County,36203,US,TIGER/Line® dataset from the US Census Bureau,2024,1,1015,Oxford,157576,1201,2036,2,1.02E+13,1015001201,"Anniston-Oxford, AL",11500,metropolitan,,,,,Anniston,90099,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Alabama,Ozark,2,274,Other,31.450171,-85.65182,1,place,,,"Ozark, AL 36360",,,,,Ozark,AL,Dale County,36360,US,TIGER/Line® dataset from the US Census Bureau,2024,1,1045,Ozark,157648,20700,2013,2,1.05E+13,1045020700,"Ozark, AL",37120,micropolitan,"Dothan-Enterprise-Ozark, AL",222,,,Ozark,92466,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Alabama,Pelham,0,24,Cerner,33.293157,-86.767961,1,place,,,"Pelham, AL 35124",,,,,Pelham,AL,Shelby County,35124,US,TIGER/Line® dataset from the US Census Bureau,2024,1,1117,,,30345,1027,1,1.12E+13,1117030345,"Birmingham, AL",13820,metropolitan,"Birmingham-Cullman-Talladega, AL",142,,,Alabaster-Helena,90036,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Alabama,Pell City,0,50,ModMed,33.592484,-86.325995,1,place,,,"Pell City, AL 35125",,,,,Pell City,AL,St. Clair County,35125,US,TIGER/Line® dataset from the US Census Bureau,2024,1,1115,,,40208,1006,1,1.12E+13,1115040208,"Birmingham, AL",13820,metropolitan,"Birmingham-Cullman-Talladega, AL",142,,,Pell City,92511,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Alabama,Peterman,0,26,undefined,31.606263,-87.21944,1,place,,,"Peterman, AL 36471",,,,,Peterman,AL,Monroe County,36471,US,TIGER/Line® dataset from the US Census Bureau,2024,1,1099,,,75800,2013,2,1.10E+13,1099075800,,,,,,,,Peterman,92520,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Alabama,Phenix City,3,466,SimplePractice,32.495317,-85.024588,1,place,,,"Phenix City, AL 36867",,,,,Phenix City,AL,Russell County,36867,US,TIGER/Line® dataset from the US Census Bureau,2024,1,1113,Phenix City,159472,30403,1005,1,1.11E+13,1113030403,"Columbus, GA-AL",17980,metropolitan,"Columbus-Auburn-Opelika, GA-AL",194,,,Phenix City,92538,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Alabama,Piedmont,0,22,Charm Health,33.92455,-85.61135,1,place,,,"Piedmont, AL 36272",,,,,Piedmont,AL,Calhoun County,36272,US,TIGER/Line® dataset from the US Census Bureau,2024,1,1015,Piedmont,159640,2300,4044,4,1.02E+13,1015002300,"Anniston-Oxford, AL",11500,metropolitan,,,,,Piedmont,92556,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Alabama,Pike Road,1,3,Mdops,32.296092,-86.09259,1,place,,,"Pike Road, AL 36064",,,,,Pike Road,AL,Montgomery County,36064,US,TIGER/Line® dataset from the US Census Bureau,2024,1,1101,Montgomery,151000,5604,1083,1,1.10E+13,1101005604,"Montgomery, AL",33860,metropolitan,"Montgomery-Selma, AL",388,,,Pike Road,92565,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Alabama,Pinson,0,15,undefined,33.72988,-86.645081,1,place,,,"Pinson, AL 35126",,,,,Pinson,AL,Jefferson County,35126,US,TIGER/Line® dataset from the US Census Bureau,2024,1,1073,Pinson,160648,11206,2001,2,1.07E+13,1073011206,"Birmingham, AL",13820,metropolitan,"Birmingham-Cullman-Talladega, AL",142,,,Palmerdale,92484,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Alabama,Pleasant Grove,0,2,AdvancedMD,33.491657,-86.976366,1,place,,,"Pleasant Grove, AL 35127",,,,,Pleasant Grove,AL,Jefferson County,35127,US,TIGER/Line® dataset from the US Census Bureau,2024,1,1073,Pleasant Grove,161008,12307,3012,3,1.07E+13,1073012307,"Birmingham, AL",13820,metropolitan,"Birmingham-Cullman-Talladega, AL",142,,,Birmingham,90324,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Alabama,Prattville,1,165,eClinicalWorks,32.50919,-86.440879,1,place,,,"Prattville, AL 36066",,,,,Prattville,AL,Autauga County,36066,US,TIGER/Line® dataset from the US Census Bureau,2024,1,1001,,,20804,2008,2,1.00E+13,1001020804,"Montgomery, AL",33860,metropolitan,"Montgomery-Selma, AL",388,,,Prattville,92628,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Alabama,Ragland,0,18,eClinicalWorks,33.715229,-86.24746,1,place,,,"Ragland, AL 35131",,,,,Ragland,AL,St. Clair County,35131,US,TIGER/Line® dataset from the US Census Bureau,2024,1,1115,,,40301,2005,2,1.12E+13,1115040301,"Birmingham, AL",13820,metropolitan,"Birmingham-Cullman-Talladega, AL",142,,,Ragland,92646,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Alabama,Ralph,1,2,eClinicalWorks,33.127407,-87.762393,1,place,,,"Ralph, AL 35480",,,,,Ralph,AL,Tuscaloosa County,35480,US,TIGER/Line® dataset from the US Census Bureau,2024,1,1125,,,10303,1006,1,1.13E+13,1125010303,"Tuscaloosa, AL",46220,metropolitan,,,,,Fosters,91224,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Alabama,Riverside,0,162,AdvancedMD,33.616462,-86.199595,1,place,,,"Riverside, AL 35135",,,,,Riverside,AL,St. Clair County,35135,US,TIGER/Line® dataset from the US Census Bureau,2024,1,1115,Riverside,164920,40206,1021,1,1.12E+13,1115040206,"Birmingham, AL",13820,metropolitan,"Birmingham-Cullman-Talladega, AL",142,,,Pell City,92511,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Alabama,Roanoke,0,13,None,33.216876,-85.405707,1,place,,,"Roanoke, AL 36274",,,,,Roanoke,AL,Randolph County,36274,US,TIGER/Line® dataset from the US Census Bureau,2024,1,1111,,,400,3002,3,1.11E+13,1111000400,,,,,,,,Roanoke,92736,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Alabama,Salem,0,48,undefined,32.580449,-85.217224,1,place,,,"Salem, AL 36874",,,,,Salem,AL,Lee County,36874,US,TIGER/Line® dataset from the US Census Bureau,2024,1,1081,,,41902,2022,2,1.08E+13,1081041902,"Auburn-Opelika, AL",12220,metropolitan,"Columbus-Auburn-Opelika, GA-AL",194,,,Smiths Station,92962,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Alabama,Saraland,0,42,eClinicalWorks,30.869984,-88.118401,1,place,,,"Saraland, AL 36571",,,,,Saraland,AL,Mobile County,36571,US,TIGER/Line® dataset from the US Census Bureau,2024,1,1097,Saraland,168160,5701,2048,2,1.10E+13,1097005701,"Mobile, AL",33660,metropolitan,"Mobile-Daphne-Fairhope, AL",380,,,Mobile,92187,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Alabama,Scottsboro,1,1939,Athena,34.750724,-86.142151,1,place,,,"Scottsboro, AL 35768",,,,,Scottsboro,AL,Jackson County,35768,US,TIGER/Line® dataset from the US Census Bureau,2024,1,1071,,,950601,2033,2,1.07E+13,1071950601,"Scottsboro, AL",42460,micropolitan,"Chattanooga-Cleveland-Dalton, TN-GA-AL",174,,,Scottsboro,92862,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Alabama,Selma,0,55,eClinicalWorks,32.43372,-87.055532,1,place,,,"Selma, AL 36701",,,,,Selma,AL,Dallas County,36701,US,TIGER/Line® dataset from the US Census Bureau,2024,1,1047,Selma,169120,956300,2016,2,1.05E+13,1047956300,"Selma, AL",42820,micropolitan,"Montgomery-Selma, AL",388,,,Selma,92880,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Alabama,Semmes,1,25,undefined,30.779545,-88.272544,1,place,,,"Semmes, AL 36575",,,,,Semmes,AL,Mobile County,36575,US,TIGER/Line® dataset from the US Census Bureau,2024,1,1097,Semmes,169240,6304,1023,1,1.10E+13,1097006304,"Mobile, AL",33660,metropolitan,"Mobile-Daphne-Fairhope, AL",380,,,Semmes,92889,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Alabama,Sheffield,1,330,eClinicalWorks,34.76509,-87.69864,1,place,,,"Sheffield, AL 35660",,,,,Sheffield,AL,Colbert County,35660,US,TIGER/Line® dataset from the US Census Bureau,2024,1,1033,Sheffield,169648,20200,2064,2,1.03E+13,1033020200,"Florence-Muscle Shoals, AL",22520,metropolitan,"Florence-Muscle Shoals-Russellville, AL",250,,,Tri-Cities,93186,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Alabama,Slocomb,1,2,Allscripts,31.137138,-85.564508,1,place,,,"Slocomb, AL 36375",,,,,Slocomb,AL,Geneva County,36375,US,TIGER/Line® dataset from the US Census Bureau,2024,1,1061,,,50500,1019,1,1.06E+13,1061050500,"Dothan, AL",20020,metropolitan,"Dothan-Enterprise-Ozark, AL",222,,,Slocomb,92952,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Alabama,Somerville,0,3,Other,34.436256,-86.729737,1,place,,,"Somerville, AL 35670",,,,,Somerville,AL,Morgan County,35670,US,TIGER/Line® dataset from the US Census Bureau,2024,1,1103,,,5405,3002,3,1.10E+13,1103005405,"Decatur, AL",19460,metropolitan,"Huntsville-Decatur-Albertville, AL-TN",290,,,Somerville,92970,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Alabama,Spanish Fort,0,99,eClinicalWorks,30.737792,-87.900287,1,place,,,"Spanish Fort, AL 36527",,,,,Spanish Fort,AL,Baldwin County,36527,US,TIGER/Line® dataset from the US Census Bureau,2024,1,1003,,,10300,1042,1,1.00E+13,1003010300,"Daphne-Fairhope-Foley, AL",19300,metropolitan,"Mobile-Daphne-Fairhope, AL",380,,,Bay Minette,90207,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Alabama,Springville,0,13,NextGen,33.7751,-86.47165,1,place,,,"Springville, AL 35146",,,,,Springville,AL,St. Clair County,35146,US,TIGER/Line® dataset from the US Census Bureau,2024,1,1115,Springville,172600,40503,3031,3,1.12E+13,1115040503,"Birmingham, AL",13820,metropolitan,"Birmingham-Cullman-Talladega, AL",142,,,Springville,92988,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Alabama,Stevenson,0,137,eClinicalWorks,34.856233,-85.871317,1,place,,,"Stevenson, AL 35772",,,,,Stevenson,AL,Jackson County,35772,US,TIGER/Line® dataset from the US Census Bureau,2024,1,1071,,,950301,2013,2,1.07E+13,1071950301,"Scottsboro, AL",42460,micropolitan,"Chattanooga-Cleveland-Dalton, TN-GA-AL",174,,,Stevenson,93006,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Alabama,Sycamore,0,123,Practice Fusion,33.25123,-86.20247,1,place,,,"Sycamore, AL 35149",,,,,Sycamore,AL,Talladega County,35149,US,TIGER/Line® dataset from the US Census Bureau,2024,1,1121,,,11100,3097,3,1.12E+13,1121011100,"Talladega-Sylacauga, AL",45180,micropolitan,"Birmingham-Cullman-Talladega, AL",142,,,Sycamore-Winterboro,93060,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Alabama,Sylacauga,1,370,undefined,33.189306,-86.238384,1,place,,,"Sylacauga, AL 35150",,,,,Sylacauga,AL,Talladega County,35150,US,TIGER/Line® dataset from the US Census Bureau,2024,1,1121,Sylacauga,174352,11600,2047,2,1.12E+13,1121011600,"Talladega-Sylacauga, AL",45180,micropolitan,"Birmingham-Cullman-Talladega, AL",142,,,Sylacauga,93069,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
Alabama,Talladega,3,211,Epic,33.387375,-86.144681,1,place,,,"Talladega, AL 35160",,,,,Talladega,AL,Talladega County,35160,US,TIGER/Line® dataset from the US Census Bureau,2024,1,1121,,,11100,1009,1,1.12E+13,1121011100,"Talladega-Sylacauga, AL",45180,micropolitan,"Birmingham-Cullman-Talladega, AL",142,,,Sycamore-Winterboro,93060,Z5,A statistical county subdivision,,,,,,,,,,,,,,,,,
